Frame;CL7_x;CL7_y;CL7_z;BL7_x;BL7_y;BL7_z;CR7_x;CR7_y;CR7_z;BR7_x;BR7_y;BR7_z;A8_x;A8_y;A8_z;A7_x;A7_y;A7_z;BL5_x;BL5_y;BL5_z;BR5_x;BR5_y;BR5_z;CL4_x;CL4_y;CL4_z;BL4_x;BL4_y;BL4_z;CR4_x;CR4_y;CR4_z;BR4_x;BR4_y;BR4_z;DL2_x;DL2_y;DL2_z;BL2_x;BL2_y;BL2_z;DR2_x;DR2_y;DR2_z;BR2_x;BR2_y;BR2_z;Stimulustype
841;-0.18912969529628754;-0.22440111637115479;-0.11696004867553711;-0.11591179668903351;-0.196020245552063;-0.07045578956604004;0.17255555093288422;-0.21070325374603271;-0.12381982803344727;0.10614216327667236;-0.1844543218612671;-0.07673525810241699;0.0006938502192497253;-0.2918999195098877;-0.047522544860839844;-0.006481628865003586;-0.16418159008026123;-0.038634538650512695;-0.12568077445030212;-0.08965098857879639;-0.10993528366088867;0.10421225428581238;-0.08369708061218262;-0.11600470542907715;-0.2014845758676529;-0.01041722297668457;-0.14914512634277344;-0.09218467772006989;0.0234982967376709;-0.12059521675109863;0.1875515729188919;-0.009853005409240723;-0.16400957107543945;0.08857370913028717;0.017970561981201172;-0.14060091972351074;-0.23735611140727997;0.28110063076019287;-0.19395184516906738;-0.08145877718925476;0.26300597190856934;-0.12448310852050781;0.24394166469573975;0.25161075592041016;-0.21905136108398438;0.07458558678627014;0.26107871532440186;-0.13399910926818848;posed_neutral
842;-0.18919438123703003;-0.2238154411315918;-0.11677002906799316;-0.11605709791183472;-0.19564878940582275;-0.07056736946105957;0.17217518389225006;-0.21022546291351318;-0.1234281063079834;0.10598206520080566;-0.18368208408355713;-0.07659482955932617;0.000729389488697052;-0.2916027307510376;-0.047498464584350586;-0.006674051284790039;-0.16387343406677246;-0.0387120246887207;-0.12581971287727356;-0.08919775485992432;-0.11015868186950684;0.10411697626113892;-0.0833512544631958;-0.11611199378967285;-0.20164701342582703;-0.010233044624328613;-0.14928913116455078;-0.09225958585739136;0.023838162422180176;-0.12094998359680176;0.18746770918369293;-0.009672999382019043;-0.16408753395080566;0.08865675330162048;0.018215656280517578;-0.1409168243408203;-0.23735231161117554;0.2815537452697754;-0.19407296180725098;-0.0812874585390091;0.2635692358016968;-0.12437081336975098;0.24394360184669495;0.25159645080566406;-0.21904873847961426;0.07456429302692413;0.26134300231933594;-0.1339421272277832;posed_neutral
843;-0.1890140175819397;-0.22394907474517822;-0.11670660972595215;-0.11572441458702087;-0.19548380374908447;-0.07041144371032715;0.17235067486763;-0.2103736400604248;-0.12359404563903809;0.10626856982707977;-0.1837453842163086;-0.07675719261169434;0.0007180087268352509;-0.291606068611145;-0.04749631881713867;-0.006573759019374847;-0.16377007961273193;-0.03876066207885742;-0.12551921606063843;-0.089180588722229;-0.11007404327392578;0.10412204265594482;-0.08332681655883789;-0.11612439155578613;-0.20164352655410767;-0.010281801223754883;-0.1492631435394287;-0.09226711839437485;0.023890376091003418;-0.12099766731262207;0.18744628131389618;-0.009572625160217285;-0.1641390323638916;0.0889616310596466;0.01824653148651123;-0.14144587516784668;-0.23737512528896332;0.2815914750099182;-0.19410037994384766;-0.08124623447656631;0.26338714361190796;-0.12439179420471191;0.24391984939575195;0.25188273191452026;-0.21910452842712402;0.07453107088804245;0.2613268494606018;-0.13393688201904297;posed_neutral
844;-0.18911394476890564;-0.22369492053985596;-0.11667013168334961;-0.1156790554523468;-0.19521915912628174;-0.07041358947753906;0.1722029745578766;-0.21000957489013672;-0.12340521812438965;0.10578085482120514;-0.18353164196014404;-0.07647395133972168;0.0005996823310852051;-0.2912706136703491;-0.047434091567993164;-0.006507933139801025;-0.16339170932769775;-0.03889727592468262;-0.12600429356098175;-0.08915746212005615;-0.11023092269897461;0.10395021736621857;-0.08317482471466064;-0.11611580848693848;-0.20151647925376892;-0.010028481483459473;-0.1493542194366455;-0.09204540401697159;0.024339795112609863;-0.12099194526672363;0.18729794025421143;-0.009508848190307617;-0.16413021087646484;0.08850236237049103;0.01883566379547119;-0.14110970497131348;-0.2371823787689209;0.2818310260772705;-0.1940174102783203;-0.08138185739517212;0.2637903690338135;-0.12435221672058105;0.2437337338924408;0.2521291971206665;-0.21898508071899414;0.07452893257141113;0.26192837953567505;-0.13381743431091309;posed_neutral
845;-0.1887642741203308;-0.22420954704284668;-0.11664843559265137;-0.11563269793987274;-0.1958761215209961;-0.07032489776611328;0.1725439578294754;-0.2105872631072998;-0.12378716468811035;0.10609854757785797;-0.18415939807891846;-0.0766911506652832;0.0009942762553691864;-0.29188835620880127;-0.04758715629577637;-0.006572738289833069;-0.16395223140716553;-0.03869938850402832;-0.12535899877548218;-0.0892261266708374;-0.11000609397888184;0.10405907034873962;-0.08361947536468506;-0.11597156524658203;-0.2015170007944107;-0.010471463203430176;-0.14912724494934082;-0.09232505410909653;0.02369523048400879;-0.12094426155090332;0.18757405877113342;-0.009729623794555664;-0.16408777236938477;0.08896522223949432;0.018097758293151855;-0.14134430885314941;-0.23735806345939636;0.281433641910553;-0.194044828414917;-0.08128312230110168;0.2635248899459839;-0.12437629699707031;0.24424108862876892;0.2515139579772949;-0.21932554244995117;0.07454928755760193;0.26134347915649414;-0.13393783569335938;posed_neutral
846;-0.18867963552474976;-0.22399520874023438;-0.11650943756103516;-0.11561325937509537;-0.19552171230316162;-0.07034897804260254;0.17210039496421814;-0.2104417085647583;-0.12341523170471191;0.10565933585166931;-0.183782696723938;-0.07642364501953125;0.0007930435240268707;-0.29163920879364014;-0.0475163459777832;-0.006850782781839371;-0.16375112533569336;-0.03872990608215332;-0.12570227682590485;-0.08917176723480225;-0.11013317108154297;0.10385218262672424;-0.08337700366973877;-0.11598706245422363;-0.20180736482143402;-0.010443449020385742;-0.1492300033569336;-0.09250899404287338;0.02386784553527832;-0.12133979797363281;0.1872420608997345;-0.009580016136169434;-0.16407203674316406;0.08865399658679962;0.018386483192443848;-0.1410362720489502;-0.23761200904846191;0.2816110849380493;-0.1942884922027588;-0.08177350461483002;0.263616681098938;-0.12444067001342773;0.24390754103660583;0.25206953287124634;-0.21914267539978027;0.07431112229824066;0.2616981267929077;-0.13380646705627441;posed_neutral
847;-0.1886138767004013;-0.22422587871551514;-0.11655807495117188;-0.11535485833883286;-0.19564521312713623;-0.07020306587219238;0.17217594385147095;-0.2108074426651001;-0.12354826927185059;0.1058405190706253;-0.18384432792663574;-0.07652783393859863;0.0007857829332351685;-0.2919588088989258;-0.04754948616027832;-0.006686367094516754;-0.16382861137390137;-0.03872561454772949;-0.1254040002822876;-0.08923220634460449;-0.11001825332641602;0.1038203239440918;-0.08344924449920654;-0.11594200134277344;-0.20167392492294312;-0.010492444038391113;-0.14916372299194336;-0.09235736727714539;0.02380812168121338;-0.12107253074645996;0.1871592104434967;-0.009676933288574219;-0.16399049758911133;0.0884815901517868;0.0183866024017334;-0.1407489776611328;-0.23727618157863617;0.2814590334892273;-0.19398856163024902;-0.08118311315774918;0.26339536905288696;-0.12438011169433594;0.24376562237739563;0.25210368633270264;-0.219010591506958;0.07437330484390259;0.2613906264305115;-0.13388276100158691;posed_neutral
848;-0.18857774138450623;-0.22413647174835205;-0.11649966239929199;-0.1153639703989029;-0.19545114040374756;-0.07022762298583984;0.1718849241733551;-0.21085989475250244;-0.12333440780639648;0.10550141334533691;-0.18391454219818115;-0.07634544372558594;0.0007401257753372192;-0.2919270992279053;-0.04753589630126953;-0.006755150854587555;-0.1636584997177124;-0.03877449035644531;-0.1257532835006714;-0.08915185928344727;-0.11015677452087402;0.10372905433177948;-0.083396315574646;-0.11592555046081543;-0.2016194760799408;-0.01032555103302002;-0.14923334121704102;-0.09225019067525864;0.023860812187194824;-0.12095189094543457;0.18726088106632233;-0.009515762329101562;-0.16411495208740234;0.08850497007369995;0.018534183502197266;-0.14089536666870117;-0.23725667595863342;0.28159624338150024;-0.19401049613952637;-0.08156979084014893;0.26355695724487305;-0.12441730499267578;0.24364250898361206;0.25225770473480225;-0.21892905235290527;0.07408812642097473;0.26162034273147583;-0.13376426696777344;posed_neutral
849;-0.18851187825202942;-0.22459208965301514;-0.1166374683380127;-0.11512057483196259;-0.1955573558807373;-0.07009005546569824;0.17183451354503632;-0.2111877202987671;-0.12336301803588867;0.10577645897865295;-0.18380117416381836;-0.07648944854736328;0.0009115710854530334;-0.29192447662353516;-0.047573089599609375;-0.006547797471284866;-0.16400599479675293;-0.03868436813354492;-0.1254536509513855;-0.08928918838500977;-0.11001038551330566;0.10398858785629272;-0.08361077308654785;-0.11594581604003906;-0.2013145536184311;-0.010414958000183105;-0.1490950584411621;-0.09205517917871475;0.02374744415283203;-0.12058162689208984;0.1872316151857376;-0.009731054306030273;-0.16398215293884277;0.0886329710483551;0.01815211772918701;-0.14083075523376465;-0.23694323003292084;0.28159260749816895;-0.19376802444458008;-0.08103498816490173;0.26362109184265137;-0.12432265281677246;0.2438654601573944;0.25217103958129883;-0.2191295623779297;0.07431934773921967;0.26137393712997437;-0.13387203216552734;posed_neutral
850;-0.1884700357913971;-0.224409818649292;-0.11653828620910645;-0.11489598453044891;-0.1953033208847046;-0.06999874114990234;0.17160958051681519;-0.2109438180923462;-0.1231391429901123;0.10579976439476013;-0.18358004093170166;-0.07648730278015137;0.0009831711649894714;-0.2915830612182617;-0.047551870346069336;-0.006636515259742737;-0.16353106498718262;-0.038832902908325195;-0.12536320090293884;-0.08919835090637207;-0.11001896858215332;0.10385274887084961;-0.08316898345947266;-0.11607646942138672;-0.2014036327600479;-0.010125875473022461;-0.14927005767822266;-0.09223207831382751;0.023814797401428223;-0.12089252471923828;0.18697966635227203;-0.009385108947753906;-0.16410326957702637;0.08869929611682892;0.01831650733947754;-0.14106059074401855;-0.23708784580230713;0.28157472610473633;-0.19387459754943848;-0.08130442351102829;0.2638764977455139;-0.12432670593261719;0.24385961890220642;0.25224733352661133;-0.21914458274841309;0.0745108425617218;0.2617534399032593;-0.13384723663330078;posed_neutral
851;-0.188185915350914;-0.22427129745483398;-0.11630034446716309;-0.11498606950044632;-0.19522631168365479;-0.0700533390045166;0.17153078317642212;-0.21088647842407227;-0.12306642532348633;0.1056811660528183;-0.1835942268371582;-0.07642292976379395;0.0009617879986763;-0.29159629344940186;-0.047548532485961914;-0.006748281419277191;-0.16360116004943848;-0.038794755935668945;-0.12567365169525146;-0.08920371532440186;-0.11011147499084473;0.10390304028987885;-0.08322799205780029;-0.1160726547241211;-0.20132489502429962;-0.01019442081451416;-0.14921092987060547;-0.09234023094177246;0.023942112922668457;-0.12114334106445312;0.18719471991062164;-0.009525537490844727;-0.16408944129943848;0.08844338357448578;0.018404483795166016;-0.14069890975952148;-0.23723742365837097;0.2812533378601074;-0.19390249252319336;-0.08115539699792862;0.2637820839881897;-0.12431764602661133;0.2438775897026062;0.2519012689590454;-0.21906685829162598;0.0743890330195427;0.26167112588882446;-0.13383197784423828;posed_neutral
852;-0.18785126507282257;-0.22426283359527588;-0.11608123779296875;-0.11528851091861725;-0.19548094272613525;-0.07018542289733887;0.1714870035648346;-0.21110117435455322;-0.1230766773223877;0.10524497926235199;-0.18351376056671143;-0.07617688179016113;0.0008707568049430847;-0.29151856899261475;-0.04752016067504883;-0.006823919713497162;-0.16363823413848877;-0.03877139091491699;-0.12557253241539001;-0.08917438983917236;-0.1100928783416748;0.1039016842842102;-0.0833970308303833;-0.11599922180175781;-0.20144300162792206;-0.010322928428649902;-0.14918088912963867;-0.09223932772874832;0.023912549018859863;-0.1209726333618164;0.18725204467773438;-0.009595394134521484;-0.16406631469726562;0.08855053782463074;0.018352508544921875;-0.1408388614654541;-0.23706531524658203;0.28121089935302734;-0.1937580108642578;-0.08110039681196213;0.2636526823043823;-0.1243281364440918;0.2440803349018097;0.25160956382751465;-0.21919012069702148;0.07424046099185944;0.26153433322906494;-0.1338202953338623;posed_neutral
853;-0.18779267370700836;-0.22386837005615234;-0.11588716506958008;-0.11500100791454315;-0.19512724876403809;-0.07007122039794922;0.17131391167640686;-0.21074283123016357;-0.12286949157714844;0.10530807077884674;-0.18321871757507324;-0.07619190216064453;0.0008236914873123169;-0.2909047603607178;-0.047443389892578125;-0.006845083087682724;-0.16308081150054932;-0.03895688056945801;-0.1255510449409485;-0.08878850936889648;-0.11023998260498047;0.10397078096866608;-0.08299744129180908;-0.11620116233825684;-0.20131230354309082;-0.010011076927185059;-0.14930057525634766;-0.09232915937900543;0.024349570274353027;-0.12141895294189453;0.18738436698913574;-0.009282827377319336;-0.16428685188293457;0.08848564326763153;0.018784046173095703;-0.14104461669921875;-0.2370413839817047;0.2815227508544922;-0.19382429122924805;-0.08087728917598724;0.26379966735839844;-0.12427043914794922;0.2437974214553833;0.252186119556427;-0.21906495094299316;0.074283167719841;0.26185643672943115;-0.13376760482788086;posed_neutral
854;-0.1877615749835968;-0.22394073009490967;-0.11589622497558594;-0.11476365476846695;-0.19495606422424316;-0.06996464729309082;0.17121687531471252;-0.21055257320404053;-0.12275576591491699;0.10545170307159424;-0.18310558795928955;-0.0762631893157959;0.0009666122496128082;-0.2910999059677124;-0.04749560356140137;-0.006506882607936859;-0.16288602352142334;-0.03906893730163574;-0.12527599930763245;-0.08865499496459961;-0.11020946502685547;0.10391797125339508;-0.08293712139129639;-0.11620426177978516;-0.20119470357894897;-0.009969711303710938;-0.14928674697875977;-0.09208974242210388;0.024303793907165527;-0.12103128433227539;0.1871764063835144;-0.009189248085021973;-0.1642770767211914;0.08873118460178375;0.01866471767425537;-0.14136576652526855;-0.2367197424173355;0.2813721299171448;-0.19353604316711426;-0.0808514729142189;0.263893187046051;-0.1242523193359375;0.24390935897827148;0.2520805597305298;-0.2191486358642578;0.07447291910648346;0.2619837522506714;-0.13379192352294922;posed_neutral
855;-0.1874273419380188;-0.22409594058990479;-0.11574220657348633;-0.11483201384544373;-0.1948409080505371;-0.07001161575317383;0.17160733044147491;-0.21079576015472412;-0.1231071949005127;0.10550990700721741;-0.18313801288604736;-0.07629752159118652;0.0007927604019641876;-0.2913072109222412;-0.047480106353759766;-0.006457753479480743;-0.16319584846496582;-0.038970232009887695;-0.12517820298671722;-0.08877694606781006;-0.11013054847717285;0.10408315062522888;-0.08310866355895996;-0.11620140075683594;-0.20117680728435516;-0.009981393814086914;-0.1492757797241211;-0.09205390512943268;0.024229884147644043;-0.1209256649017334;0.18725985288619995;-0.009392619132995605;-0.1641852855682373;0.08875302970409393;0.01870739459991455;-0.1414327621459961;-0.23678557574748993;0.28114229440689087;-0.19352412223815918;-0.0807330310344696;0.2632370591163635;-0.12433242797851562;0.2438422441482544;0.25205183029174805;-0.21907305717468262;0.07438305020332336;0.26176387071609497;-0.13381195068359375;posed_neutral
856;-0.18728724122047424;-0.22459042072296143;-0.11584758758544922;-0.11449399590492249;-0.19552791118621826;-0.06976771354675293;0.17177465558052063;-0.2111581563949585;-0.12331080436706543;0.10584057867527008;-0.1836177110671997;-0.07651233673095703;0.0013170167803764343;-0.2914154529571533;-0.0476069450378418;-0.006245531141757965;-0.16355788707733154;-0.03887605667114258;-0.12491247057914734;-0.08899962902069092;-0.10996103286743164;0.10423646867275238;-0.08311319351196289;-0.11626577377319336;-0.20045825839042664;-0.010148048400878906;-0.1489722728729248;-0.09167077392339706;0.024149537086486816;-0.1203007698059082;0.18700870871543884;-0.0096282958984375;-0.1639723777770996;0.0888700932264328;0.018506646156311035;-0.14148235321044922;-0.23656362295150757;0.2808225154876709;-0.1932666301727295;-0.08076365292072296;0.26321572065353394;-0.12434077262878418;0.2440410852432251;0.2515583634376526;-0.21913671493530273;0.07435757666826248;0.2614845037460327;-0.13386034965515137;posed_neutral
857;-0.18746700882911682;-0.2244480848312378;-0.11590695381164551;-0.11450707912445068;-0.1950622797012329;-0.06982111930847168;0.1716066151857376;-0.2110651731491089;-0.12316179275512695;0.10577508807182312;-0.18347108364105225;-0.07646679878234863;0.0013256147503852844;-0.2913464307785034;-0.04760098457336426;-0.00627526268362999;-0.16315042972564697;-0.039010047912597656;-0.12492458522319794;-0.0887305736541748;-0.11007189750671387;0.10402686893939972;-0.08327150344848633;-0.11610722541809082;-0.20057599246501923;-0.01012873649597168;-0.1490180492401123;-0.09193789213895798;0.024193644523620605;-0.1207277774810791;0.18696098029613495;-0.009539127349853516;-0.16400909423828125;0.08877955377101898;0.018472790718078613;-0.14130711555480957;-0.23651084303855896;0.28071022033691406;-0.19319534301757812;-0.0807558000087738;0.2635476589202881;-0.12428975105285645;0.24400568008422852;0.2510529160499573;-0.21896147727966309;0.07429458200931549;0.261386513710022;-0.1338634490966797;posed_neutral
